post_id,date,type,caption,url,likes,comments,views,reach,saves,shares,interactions,insights_ok
17927771603259449,2022-07-06,IMAGE,Delivering a car to this super fun couple was a blast! ⁠ ⁠ Gianluca and his wife in the Gold Coast were very happy with ,https://www.instagram.com/p/Cfpz0deNYaI/,29,1,0,65,5,0,35,True
17917788806401599,2022-07-05,VIDEO,"Dodge the dodgy dealers and their underhanded sales tactics. Shop over 1500 quality used cars, 100% online at CARS24.com",https://www.instagram.com/p/CfnPB8hLavH/,5,1,0,5,0,0,6,True
18207777832195629,2022-07-01,CAROUSEL_ALBUM,Most of us are on a tight budget when it comes to purchasing our first car. ⁠ ⁠ We want something affordable (often seco,https://www.instagram.com/p/CffFnlNONiV/,13,3,0,7,6,0,22,True
17927949800245088,2022-06-29,IMAGE,Another happy delivery.⁠ ⁠ This is Siobhan's very first car! Congratulations and thank you for choosing CARS24 💙,https://www.instagram.com/p/CfaCbmctsTB/,17,1,0,4,2,0,20,True
17929716278362216,2022-06-29,CAROUSEL_ALBUM,"Thinking about buying used but concerned for quality?⁠ ⁠ Not to worry. At CARS24, all of our vehicles have undergone a r",https://www.instagram.com/p/CfXxGsgNBK4/,9,1,0,6,0,0,10,True
17958304231732142,2022-06-28,VIDEO,Avoid the uncertainties of marketplaces & private sellers. ⁠ Get a quality used car with a 7 day test drive from cars24.,https://www.instagram.com/p/CfU_wRbMqMm/,21,1,0,4,4,0,26,True
17925885695383249,2022-06-27,IMAGE,'Happy customer' is an understatement here. Chan was ECSTATIC when we delivered his black commodore. ⁠ ⁠ He said this wa,https://www.instagram.com/p/CfS2Yipu7IA/,31,1,0,3,3,0,35,True
18039808021359333,2022-06-27,IMAGE,2 Aussie legends. If you could own one would you rather the Holden Commodore SV6 or the Ford Falcon XR6?,https://www.instagram.com/p/CfSa6ViOzrL/,11,3,0,13,2,0,16,True
17949262012974559,2022-06-24,VIDEO,Dodge the dodgy dealers. ⁠ Have a quality used car delivered to your door with cars24.com,https://www.instagram.com/p/CfK211qP_0O/,50,3,0,11,5,0,58,True
17985933544516131,2022-06-22,IMAGE,"Danica in Frankston, VIC desperately needed an upgrade.⁠ ⁠ She wanted a used car with low mileage and in good condition.",https://www.instagram.com/p/CfFwr39uS_J/,29,3,0,11,3,0,35,True
17968822117652815,2022-06-20,VIDEO,A little sneak peak into what goes on behind the scenes at the CARS24 warehouse,https://www.instagram.com/reel/CfA-wDsAl9v/,311,4,13616,3,13,0,328,True
17948653780975569,2022-06-19,IMAGE,Skip the tedious wait times for most new cars. ⁠ ⁠ CARS24 has 1500+ quality used cars to choose from. Delivered to your ,https://www.instagram.com/p/CfAR5uGOD_5/,13,1,0,14,1,0,15,True
17940855068142734,2022-06-17,CAROUSEL_ALBUM,"Are reliability and longevity your main concerns when shopping for a car? ⁠ If so, check this out! ⁠ ⁠ Here are the top ",https://www.instagram.com/p/Ce7CJQuuXN3/,19,1,0,7,5,0,25,True
17954329831750861,2022-06-15,IMAGE,Patrick and Skye have their first baby on the way. How exciting! 👶⁠ ⁠ They desperately needed to upsize their car to som,https://www.instagram.com/p/CezvH5zO-N6/,29,3,0,8,1,0,33,True
17875397276701731,2022-06-13,VIDEO,Buy your next used car from the comfort of your bathtub and have it delivered within 7 days! ⁠ ⁠ The future of used cars,https://www.instagram.com/p/CevH36uMq79/,23,5,0,18,6,0,34,True
17964469318664640,2022-06-08,IMAGE,"Phillip in Calamvale, QLD was stoked to receive his delivery of this clean Audi A3. ⁠ ⁠ He saw us on billboards and hear",https://www.instagram.com/p/CehjPcsOBpQ/,27,1,0,21,3,1,32,True
17952554488788283,2022-06-05,VIDEO,Buy your next used car while doing yoga and have it delivered within 7 days! ⁠ ⁠ The future of used cars is flexible! ⁠ ,https://www.instagram.com/p/CecIiwzur3Z/,23,2,0,12,3,0,28,True
17898136346529722,2022-06-03,CAROUSEL_ALBUM,Dual cab utes are so much more than just a work utility vehicle. ⁠ ⁠ Due to their ample storage space and off-roading ca,https://www.instagram.com/p/CeW_AqGv8h2/,7,0,0,3,2,0,9,True
